Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.00812E+12,464940.0,451700.0,-1.011795,53.957321,12,Severe,3,1,02/10/2008,5,00:00.0,189,E06000014,3,1079,1,40,1,2,3,166,0,0,1,1,1,0,0,2,1,E01013351
2.00812E+12,457220.0,451220.0,-1.129523,53.953918,12,Severe,2,1,03/10/2008,6,45:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013445
2.00812E+12,456860.0,452190.0,-1.134827,53.962675,12,Severe,2,1,04/10/2008,7,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013337
2.00812E+12,460130.0,450940.0,-1.085239,53.951072,12,Severe,2,1,06/10/2008,2,00:00.0,189,E06000014,3,59,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013418
2.00812E+12,460480.0,451350.0,-1.079825,53.954716,12,Severe,2,1,08/10/2008,4,33:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.00812E+12,460130.0,451630.0,-1.085103,53.957273,12,Medium,1,1,09/10/2008,5,20:00.0,189,E06000014,6,0,6,30,6,2,6,0,0,1,1,1,1,0,0,1,1,E01013415
2.00812E+12,460450.0,457410.0,-1.079082,54.009179,12,Severe,1,1,10/10/2008,6,50:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013371
2.00812E+12,458630.0,452580.0,-1.107778,53.965982,12,Medium,3,1,14/10/2008,3,08:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013390
2.00812E+12,458310.0,448960.0,-1.113345,53.933486,12,Severe,1,1,14/10/2008,3,40:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,E01013355
2.00812E+12,466280.0,457910.0,-0.990027,54.012958,12,Severe,2,2,11/10/2008,7,15:00.0,189,E06000014,3,64,3,60,6,3,6,0,0,0,1,1,1,0,0,2,2,E01013437
2.00812E+12,458150.0,448470.0,-1.115875,53.9291,12,Severe,1,1,14/10/2008,3,30:00.0,189,E06000014,3,1036,2,40,6,4,6,0,0,4,1,2,2,0,0,1,2,E01013355
2.00812E+12,458490.0,451420.0,-1.110134,53.955573,12,Severe,2,1,15/10/2008,4,10:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013395
2.00812E+12,459380.0,451030.0,-1.096648,53.951967,12,Severe,2,1,16/10/2008,5,20:00.0,189,E06000014,6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01013417
2.00812E+12,460100.0,452260.0,-1.085436,53.962938,12,Severe,2,1,16/10/2008,5,00:00.0,189,E06000014,6,0,6,30,3,4,3,19,0,5,1,1,1,0,0,1,1,E01013366
2.00812E+12,460370.0,452820.0,-1.081211,53.967939,12,Severe,2,1,16/10/2008,5,45:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.00812E+12,457020.0,451420.0,-1.132533,53.955737,12,Severe,1,1,17/10/2008,6,30:00.0,189,E06000014,6,0,6,30,7,4,6,0,0,0,1,1,2,0,0,1,2,E01013442
2.00812E+12,466290.0,452900.0,-0.990964,53.967934,12,Severe,1,1,19/10/2008,1,38:00.0,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013351
2.00812E+12,456940.0,452980.0,-1.133461,53.969765,12,Severe,2,1,21/10/2008,3,10:00.0,189,E06000014,3,59,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013339
2.00812E+12,457680.0,450230.0,-1.1227,53.94497,12,Severe,2,1,21/10/2008,3,15:00.0,189,E06000014,6,0,6,30,1,4,6,0,0,1,4,2,2,0,0,1,2,E01013443
2.00812E+12,461110.0,454990.0,-1.069497,53.987353,12,Severe,2,1,22/10/2008,4,15:00.0,189,E06000014,6,0,6,30,1,4,6,0,0,0,4,1,1,0,0,1,1,E01013404
2.00812E+12,459830.0,451660.0,-1.089669,53.957577,12,Severe,1,1,23/10/2008,5,40:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013415
2.00812E+12,460130.0,451620.0,-1.085105,53.957183,12,Severe,2,1,23/10/2008,5,45:00.0,189,E06000014,6,0,2,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01013415
2.00812E+12,461890.0,448050.0,-1.059009,53.924893,12,Severe,1,2,24/10/2008,6,30:00.0,189,E06000014,3,64,3,70,3,4,3,19,0,0,1,1,1,0,0,2,1,E01013365
2.00812E+12,460110.0,450570.0,-1.085616,53.947749,12,Severe,2,1,24/10/2008,6,20:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013413
2.00812E+12,462050.0,447140.0,-1.056757,53.916696,12,Severe,2,1,14/10/2008,3,35:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013450
2.00812E+12,463690.0,449020.0,-1.0314,53.933392,12,Severe,1,2,24/10/2008,6,08:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013378
2.00812E+12,459440.0,451050.0,-1.09573,53.95214,12,Severe,1,1,24/10/2008,6,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013417
2.00812E+12,460590.0,453230.0,-1.077776,53.971598,12,Medium,2,1,24/10/2008,6,55:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01013343
2.00812E+12,456940.0,452990.0,-1.133459,53.969855,12,Severe,2,1,25/10/2008,7,21:00.0,189,E06000014,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013339
2.00812E+12,461040.0,453390.0,-1.070885,53.972983,12,Severe,1,2,26/10/2008,1,35:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,2,E01013382
2.00812E+12,456050.0,450450.0,-1.147491,53.947126,12,Medium,1,2,26/10/2008,1,52:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013421
2.00812E+12,458040.0,452250.0,-1.116833,53.963083,12,Severe,3,1,27/10/2008,2,30:00.0,189,E06000014,3,59,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01013394
2.00812E+12,460890.0,450720.0,-1.073703,53.949006,12,Medium,2,1,27/10/2008,2,40:00.0,189,E06000014,6,0,6,30,3,4,3,19,0,0,1,1,2,0,0,1,1,E01013364
2.00812E+12,456460.0,446770.0,-1.141924,53.914009,12,Severe,2,1,27/10/2008,2,00:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,6,1,1,0,0,2,1,E01013424
2.00812E+12,461870.0,456200.0,-1.057663,53.998137,12,Severe,2,1,30/10/2008,5,40:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013407
2.00812E+12,460000.0,455180.0,-1.086386,53.989191,12,Severe,3,2,31/10/2008,6,15:00.0,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013431
2.00812E+12,465200.0,452170.0,-1.007733,53.961512,12,Severe,2,2,01/11/2008,7,28:00.0,189,E06000014,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013419
2.00812E+12,464180.0,454760.0,-1.022732,53.984915,12,Severe,2,1,01/11/2008,7,45:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01013437
2.00812E+12,467590.0,448890.0,-0.972037,53.93173,12,Severe,1,1,01/11/2008,7,00:00.0,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013451
2.00812E+12,462660.0,445400.0,-1.047827,53.900986,12,Severe,1,1,03/11/2008,2,45:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013450
2.00812E+12,462080.0,451260.0,-1.055464,53.953718,12,Severe,2,1,04/11/2008,3,40:00.0,189,E06000014,3,1079,6,30,3,3,6,0,0,0,1,1,2,0,0,1,1,E01013400
2.00812E+12,460260.0,451590.0,-1.08313,53.956898,12,Medium,1,1,30/10/2008,5,15:00.0,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,4,1,2,0,0,1,2,E01013366
2.00812E+12,460310.0,451260.0,-1.082433,53.953927,12,Medium,1,1,05/11/2008,4,10:00.0,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.00812E+12,457960.0,449150.0,-1.11864,53.935233,12,Severe,1,1,06/11/2008,5,10:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013353
2.00812E+12,461860.0,452370.0,-1.058592,53.963719,12,Severe,3,1,07/11/2008,6,15:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013383
2.00812E+12,464850.0,456740.0,-1.012095,54.002625,12,Severe,3,2,07/11/2008,6,15:00.0,189,E06000014,3,64,6,60,8,4,6,0,0,0,1,1,2,0,0,2,1,E01013437
2.00812E+12,457820.0,452350.0,-1.120167,53.964006,12,Severe,1,1,07/11/2008,6,50:00.0,189,E06000014,3,59,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01013392
2.00812E+12,461090.0,452600.0,-1.070281,53.965878,12,Minor,2,1,07/11/2008,6,54:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013382
2.00812E+12,456370.0,453440.0,-1.142064,53.973962,12,Severe,2,1,11/11/2008,3,30:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,4,2,2,0,0,2,2,E01013422
2.00812E+12,457010.0,451110.0,-1.132743,53.952952,12,Medium,1,1,13/11/2008,5,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,E01013445
2.00812E+12,456200.0,453080.0,-1.144722,53.970745,12,Severe,2,2,13/11/2008,5,50:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013422
2.00812E+12,459300.0,453930.0,-1.097304,53.978038,12,Severe,2,1,18/11/2008,3,43:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013428
2.00812E+12,458230.0,451400.0,-1.114099,53.955423,12,Severe,2,1,20/11/2008,5,45:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013396
2.00812E+12,461150.0,454120.0,-1.069062,53.97953,12,Severe,3,1,20/11/2008,5,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013406
2.00812E+12,467250.0,453440.0,-0.976213,53.972663,12,Severe,2,2,22/11/2008,7,47:00.0,189,E06000014,3,166,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.00812E+12,462640.0,458660.0,-1.045412,54.020151,12,Severe,2,1,14/01/2008,2,20:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01013436
2.00812E+12,459810.0,452510.0,-1.089807,53.965218,12,Severe,2,1,14/01/2008,2,44:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01013344
2.00812E+12,460040.0,452300.0,-1.086343,53.963304,12,Severe,2,1,14/01/2008,2,15:00.0,189,E06000014,3,19,6,30,7,4,6,0,0,4,4,2,2,0,0,1,2,E01013366
2.00812E+12,460540.0,453370.0,-1.078511,53.972862,12,Severe,1,1,14/01/2008,2,45:00.0,189,E06000014,6,0,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013343
2.00812E+12,461930.0,451280.0,-1.057746,53.953915,12,Medium,3,2,23/11/2008,1,37:00.0,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013400
2.00812E+12,457410.0,451400.0,-1.126594,53.955514,12,Severe,2,1,14/01/2008,2,00:00.0,189,E06000014,6,0,1,30,1,4,4,1224,0,0,4,2,2,0,0,1,2,E01013336
2.00812E+12,461240.0,452650.0,-1.067984,53.966309,12,Severe,2,1,24/11/2008,2,00:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013382
2.00812E+12,459690.0,451900.0,-1.091755,53.95975,12,Medium,1,2,24/11/2008,2,55:00.0,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,2,2,0,0,1,1,E01013415
2.00812E+12,460660.0,451290.0,-1.077094,53.954156,12,Severe,2,1,24/11/2008,2,45:00.0,189,E06000014,6,0,3,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013367
2.00812E+12,463460.0,451830.0,-1.03432,53.958673,12,Severe,1,1,25/11/2008,3,35:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013420
2.00812E+12,458070.0,452210.0,-1.116383,53.96272,12,Severe,2,1,27/11/2008,5,30:00.0,189,E06000014,3,59,6,30,7,2,6,0,0,0,1,1,1,0,0,1,2,E01013394
2.00812E+12,459670.0,450580.0,-1.092317,53.94789,12,Severe,2,1,07/11/2008,6,10:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013412
2.00812E+12,464600.0,450390.0,-1.017252,53.945591,12,Severe,1,1,28/11/2008,6,35:00.0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013378
2.00812E+12,457040.0,451230.0,-1.132263,53.954027,12,Severe,3,2,28/11/2008,6,39:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013442
2.00812E+12,460390.0,451790.0,-1.08111,53.95868,12,Severe,1,1,28/11/2008,6,50:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.00812E+12,456320.0,457130.0,-1.142145,54.007129,12,Severe,3,1,03/12/2008,4,10:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013430
2.00812E+12,461510.0,452560.0,-1.063887,53.965468,12,Severe,1,1,03/12/2008,4,58:00.0,189,E06000014,6,0,6,30,6,4,6,0,0,4,4,1,2,0,0,1,1,E01013383
2.00812E+12,456930.0,452980.0,-1.133613,53.969767,12,Severe,2,1,05/12/2008,6,15:00.0,189,E06000014,3,59,1,30,2,4,6,0,0,0,4,2,2,0,0,1,2,E01013339
2.00812E+12,459530.0,451220.0,-1.094326,53.953658,12,Medium,1,1,05/12/2008,6,30:00.0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,2,E01013417
2.00812E+12,466260.0,457900.0,-0.990335,54.01287,12,Severe,2,1,15/01/2008,3,15:00.0,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,2,2,0,0,2,1,E01013437
2.00812E+12,461310.0,452490.0,-1.06695,53.964863,12,Severe,2,1,10/12/2008,4,45:00.0,189,E06000014,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013383
2.00812E+12,460110.0,450520.0,-1.085626,53.9473,12,Severe,1,1,12/12/2008,6,10:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013414
2.00812E+12,458850.0,455300.0,-1.1039,53.990401,12,Severe,2,1,13/12/2008,7,43:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013431
2.00812E+12,460310.0,453100.0,-1.08207,53.970462,12,Medium,2,1,15/12/2008,2,22:00.0,189,E06000014,4,1363,1,30,2,4,6,0,0,4,1,1,1,0,0,1,1,E01013343
2.00812E+12,460760.0,451170.0,-1.075595,53.953065,12,Severe,2,1,15/12/2008,2,10:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013363
2.00812E+12,460090.0,452260.0,-1.085589,53.962939,12,Severe,1,1,15/12/2008,2,50:00.0,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013366
2.00812E+12,459470.0,451030.0,-1.095277,53.951957,12,Severe,1,1,16/12/2008,3,10:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013417
2.00812E+12,466950.0,453220.0,-0.980834,53.970725,12,Medium,2,2,18/12/2008,5,42:00.0,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.00812E+12,460970.0,451940.0,-1.072241,53.959961,12,Severe,2,1,18/12/2008,5,45:00.0,189,E06000014,6,0,6,30,9,2,6,0,0,4,4,1,2,0,0,1,1,E01013367
2.00812E+12,465360.0,451920.0,-1.005348,53.959246,12,Severe,2,1,21/12/2008,1,40:00.0,189,E06000014,3,166,6,60,3,3,6,0,0,0,1,1,1,0,0,2,2,E01013351
2.00812E+12,459710.0,451410.0,-1.091546,53.955344,12,Severe,2,1,23/12/2008,3,00:00.0,189,E06000014,6,0,6,30,3,2,6,0,0,5,4,1,2,0,0,1,2,E01013415
2.00812E+12,460920.0,450780.0,-1.073234,53.949542,12,Severe,3,1,20/12/2008,7,00:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013364
2.00812E+12,466480.0,453010.0,-0.988044,53.968898,12,Minor,2,1,26/12/2008,6,05:00.0,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013352
2.00812E+12,460880.0,449690.0,-1.074061,53.939751,12,Severe,2,1,16/01/2008,4,28:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013365
2.00812E+12,459360.0,455740.0,-1.096037,53.994297,12,Medium,2,1,16/01/2008,4,30:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,2,2,0,0,2,1,E01013431
2.00812E+12,455940.0,453360.0,-1.148634,53.973289,12,Severe,2,2,16/01/2008,4,02:00.0,189,E06000014,3,59,6,40,3,4,6,0,0,0,1,1,2,0,0,2,1,E01013426
2.00812E+12,458690.0,451400.0,-1.10709,53.955371,12,Medium,1,2,27/12/2008,7,50:00.0,189,E06000014,4,1224,6,30,3,2,3,59,0,5,4,1,1,0,0,1,1,E01013391
2.00812E+12,457750.0,450890.0,-1.121509,53.950893,12,Severe,2,1,31/12/2008,4,34:00.0,189,E06000014,6,0,1,30,1,4,6,0,0,0,4,1,2,0,0,1,1,E01013445
2.00812E+12,459520.0,451270.0,-1.094468,53.954108,12,Severe,3,1,19/01/2008,7,49:00.0,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013417
2.00812E+12,458260.0,451990.0,-1.11353,53.960722,12,Severe,3,1,21/01/2008,2,09:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013393
2.00812E+12,458200.0,454620.0,-1.113943,53.984364,12,Medium,2,1,19/01/2008,7,45:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,E01013433
2.00812E+12,459030.0,448060.0,-1.102554,53.925316,12,Severe,2,1,22/01/2008,3,40:00.0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013340
2.00812E+12,461290.0,455320.0,-1.066686,53.990298,12,Medium,1,1,22/01/2008,3,15:00.0,189,E06000014,6,0,6,20,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013407
2.00812E+12,456830.0,451510.0,-1.135411,53.956567,12,Severe,2,1,23/01/2008,4,28:00.0,189,E06000014,6,0,1,30,1,4,4,1224,0,0,1,1,1,0,0,1,1,E01013442
2.00812E+12,465130.0,451610.0,-1.008919,53.956489,12,Severe,2,1,23/01/2008,4,00:00.0,189,E06000014,4,1228,6,60,3,4,3,1079,0,0,1,1,2,0,0,2,1,E01013351
2.00812E+12,457880.0,449530.0,-1.119786,53.938657,12,Severe,1,1,24/01/2008,5,07:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013353
2.00812E+12,458890.0,452770.0,-1.103778,53.96766,12,Severe,2,1,24/01/2008,5,21:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013390
2.00812E+12,463680.0,455090.0,-1.030287,53.987942,12,Severe,2,2,24/01/2008,5,00:00.0,189,E06000014,3,1036,6,30,3,4,6,0,0,0,4,1,2,0,0,2,2,E01013409
2.00812E+12,462800.0,452720.0,-1.044194,53.966752,12,Severe,2,1,25/01/2008,6,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013389
2.00812E+12,456350.0,450920.0,-1.142834,53.951317,12,Severe,2,1,27/01/2008,1,00:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013444
2.00812E+12,459240.0,451220.0,-1.098744,53.953691,12,Minor,2,1,29/01/2008,3,20:00.0,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013417
2.00812E+12,460510.0,452980.0,-1.079045,53.969361,12,Severe,2,2,31/01/2008,5,11:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,E01013368
2.00812E+12,459210.0,452740.0,-1.098907,53.967354,12,Severe,2,1,31/01/2008,5,15:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013346
2.00812E+12,460780.0,457060.0,-1.074117,54.005995,12,Severe,2,1,03/02/2008,1,20:00.0,189,E06000014,6,0,6,30,2,4,6,0,0,0,4,1,1,0,0,1,2,E01013374
2.00812E+12,459300.0,455750.0,-1.09695,53.994394,12,Severe,2,2,05/02/2008,3,57:00.0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013431
2.00812E+12,459660.0,451670.0,-1.092257,53.957687,12,Severe,2,1,06/02/2008,4,50:00.0,189,E06000014,6,0,2,30,7,4,6,0,0,0,4,1,1,0,0,1,1,E01013415
2.00812E+12,461890.0,453670.0,-1.057871,53.975398,12,Severe,3,2,06/02/2008,4,30:00.0,189,E06000014,3,1036,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013385
2.00812E+12,460930.0,454940.0,-1.072252,53.986925,12,Severe,2,1,05/02/2008,3,00:00.0,189,E06000014,6,0,1,40,1,4,6,0,0,0,4,1,1,0,0,2,2,E01013410
2.00812E+12,460230.0,446760.0,-1.084538,53.913496,12,Severe,2,2,08/02/2008,6,10:00.0,189,E06000014,4,1222,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.00812E+12,460020.0,451790.0,-1.086748,53.958723,12,Severe,1,1,10/02/2008,1,41:00.0,189,E06000014,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013415
2.00812E+12,453230.0,453940.0,-1.189845,53.978787,12,Severe,2,1,10/02/2008,1,50:00.0,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.00812E+12,457500.0,450480.0,-1.125395,53.947236,12,Severe,2,1,10/02/2008,1,30:00.0,189,E06000014,6,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013447
2.00812E+12,459390.0,451030.0,-1.096496,53.951966,12,Severe,2,1,11/02/2008,2,15:00.0,189,E06000014,3,1036,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013417
2.00812E+12,464140.0,455400.0,-1.023208,53.990671,12,Severe,2,1,14/02/2008,5,00:00.0,189,E06000014,3,64,1,70,1,4,3,1036,0,0,1,1,2,0,0,2,2,E01013437
2.00812E+12,460870.0,450520.0,-1.074048,53.947211,12,Severe,2,1,15/02/2008,6,00:00.0,189,E06000014,3,19,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013362
2.00812E+12,461250.0,455230.0,-1.067314,53.989494,12,Severe,2,1,16/02/2008,7,30:00.0,189,E06000014,6,0,6,20,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01013404
2.00812E+12,457370.0,455130.0,-1.126503,53.98904,12,Medium,3,2,16/02/2008,7,28:00.0,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013432
2.00812E+12,462020.0,451820.0,-1.056265,53.958758,12,Severe,3,1,19/02/2008,3,42:00.0,189,E06000014,6,0,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,2,E01013399
2.00812E+12,457490.0,451370.0,-1.12538,53.955236,12,Severe,1,1,20/02/2008,4,30:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013441
2.00812E+12,461040.0,452260.0,-1.071111,53.962828,12,Severe,2,2,16/02/2008,7,05:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013383
2.00812E+12,456860.0,455990.0,-1.13412,53.996825,12,Severe,2,1,25/02/2008,2,22:00.0,189,E06000014,3,19,6,50,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013430
2.00812E+12,460770.0,451160.0,-1.075444,53.952974,12,Severe,3,1,25/02/2008,2,45:00.0,189,E06000014,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013363
2.00812E+12,459690.0,451910.0,-1.091753,53.95984,12,Medium,1,1,25/02/2008,2,12:00.0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013415
2.00812E+12,458220.0,451460.0,-1.11424,53.955963,12,Severe,2,1,27/02/2008,4,30:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013396
2.00812E+12,459860.0,458490.0,-1.087871,54.018953,12,Medium,2,1,01/03/2008,7,05:00.0,189,E06000014,6,0,6,30,0,0,-1,0,0,0,4,1,1,0,0,1,1,E01013377
2.00812E+12,466260.0,457900.0,-0.990335,54.01287,12,Severe,2,1,04/03/2008,3,58:00.0,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,1,2,0,0,2,1,E01013437
2.00812E+12,456790.0,450930.0,-1.136128,53.951359,12,Severe,2,1,04/03/2008,3,10:00.0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013442
2.00812E+12,453280.0,451360.0,-1.189532,53.955596,12,Severe,1,2,04/03/2008,3,43:00.0,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013421
2.00812E+12,460700.0,451180.0,-1.076507,53.953162,12,Severe,2,1,08/03/2008,7,50:00.0,189,E06000014,6,0,2,30,3,2,6,0,0,5,4,1,1,0,0,1,2,E01013364
2.00812E+12,459660.0,451490.0,-1.092292,53.956069,12,Severe,1,1,10/03/2008,2,54:00.0,189,E06000014,6,0,6,30,3,4,3,1036,0,0,1,2,2,0,0,1,1,E01013416
